EXPOCODE 316N200310 (316N173_2)  WHP-ID A22      CRUISE DATES 102303 TO 111503    20050523SIOWHPOSA                                                                                                            
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDRAW  CTDPRS  CTDTMP  CTDSAL  CTDOXY   THETA  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  CFC113    TCO2  ALKALI    CCL4          QUALT1
                                            DBAR  ITS-90  PSS-78 UMOL/KG   DEG C  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG PMOL/KG UMOL/KG UMOL/KG PMOL/KG                               
                         *******                         ******* *******         ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******                               
      31       1       1       1  3626.1  3626.1  2.4725 34.9103   267.3  2.1670 34.9097   268.8   24.93   18.14    0.00    1.22   0.636   0.313   0.037    -9.0    -9.0  -9.000 222222222222999
      32       1      35      35     4.2     4.2 29.2821 35.4993   194.9 29.2811 35.4955   193.5    0.56    0.07    0.00    0.01      -9      -9      -9    -9.0    -9.0  -9.000 222222222999999
      32       1      34      34     4.2     4.2 29.2834 35.4998   194.9 29.2823 35.5004   193.3    0.65    0.06    0.00    0.01   1.553   0.915   0.092  1977.5  2336.8   1.584 222222222222262
      32       1      33      33    24.7    24.7 29.2584 35.7434   195.7 29.2524 35.7582   195.0    0.65    0.06    0.00    0.01   1.554   0.938   0.083  1987.8  2352.1   1.493 222222222222222
      32       1      32      32    50.1    50.1 28.5001 36.2121   199.0 28.4881 36.2131   197.8    0.66    0.10    0.00    0.01   1.652   1.006   0.071  2010.0  2377.3   1.099 222222222222222
      32       1      31      31    74.3    74.3 26.6659 36.8894   202.6 26.6489 36.8969   204.0    0.56    0.05    0.01    0.01   1.777   1.072   0.082  2046.6  2421.5   0.952 222222222222222
      32       1      30      30   100.5   100.5 25.1151 36.8978   206.7 25.0931 36.9024   207.6    0.26    0.15    0.00    0.01   1.881   1.131   0.084  2054.6  2418.9   0.945 222222222222222
      32       1      29      29   125.1   125.1 24.4540 37.2932   188.2 24.4271 37.2857   187.9    0.17    0.83    0.04    0.04   1.896   1.151   0.116  2096.8  2438.0   0.632 222222222666226
      32       1      28      28   174.5   174.5 21.0948 36.9939   180.2 21.0610 36.9868   176.8    0.36    2.26    0.01    0.10   2.130   1.252   0.037  2120.5  2415.5   0.243 222222222222222
      32       1      27      27   224.8   224.8 18.6081 36.5901   189.0 18.5681 36.5872   192.0    0.66    3.74    0.01    0.16   2.387   1.381   0.012  2105.4  2389.0   0.310 222222222662222
      32       1      26      26   275.4   275.4 18.0478 36.5105   199.3 17.9999 36.5075   199.2    0.77    4.08    0.01    0.20   2.381   1.359   0.017  2102.8  2384.1   0.380 222222222222222
      32       1      25      25   350.2   350.2 17.3443 36.4145   191.2 17.2849 36.4101   189.8    1.57    6.38    0.01    0.33   2.324   1.321   0.013  2116.3  2379.0   0.403 222222222222222
      32       1      24      24   450.2   450.2 14.8213 35.9899   158.8 14.7526 35.9890   158.8    4.59   13.47    0.00    0.79   1.955   1.052   0.015  2152.7  2355.9   0.296 222222222222222
      32       1      23      23   550.6   550.6 11.8515 35.4873   135.6 11.7789 35.4855   137.7    8.82   20.75    0.00    1.28   1.371   0.717   0.016  2176.4  2331.0   0.273 222222222222222
      32       1      22      22   676.1   676.1 10.0864 35.2713   130.9 10.0054 35.2708   134.8   12.25   24.30    0.00    1.51   0.834   0.448   0.022  2189.1  2322.6   0.218 222222222222262
      32       1      21      21   826.1   826.1  7.8078 35.0370   139.9  7.7219 35.0362   139.2   17.61   27.57    0.00    1.78   0.317   0.172   0.004  2199.9  2322.0   0.162 222222222222222
      32       1      20      20   974.7   974.7  6.3716 35.0211   177.8  6.2798 35.0195   174.9   17.52   24.81    0.00    1.63   0.388   0.194   0.006  2191.0  2322.3   0.390 222222222222222
      32       1      19      19  1126.3  1126.3  5.2639 35.0409   216.5  5.1658 35.0421   219.6   14.58   20.70    0.00    1.36   0.778   0.393   0.024  2174.8  2321.0   0.993 222222222222222
      32       1      18      18  1275.0  1275.0  4.6130 35.0228   239.8  4.5069 35.0234   243.1   13.06   18.93    0.00    1.25   1.086   0.541   0.036  2166.6  2318.3   1.447 222222222222222
      32       1      17      17  1400.7  1400.7  4.2982 35.0041   250.8  4.1838 35.0037   252.5   12.77   18.43    0.00    1.21   1.188   0.569   0.047  2164.0  2316.3   1.634 222222222222222
      32       1      16      16  1500.7  1500.7  4.0385 34.9872   257.6  3.9178 34.9886   258.4   12.87   18.12    0.00    1.19   1.200   0.584   0.042  2160.9  2314.6   1.704 222222222222222
      32       1      15      15  1624.7  1624.7  3.8653 34.9772   260.9  3.7353 34.9784   261.3   13.28   18.01    0.00    1.19   1.154   0.575   0.040  2159.8  2314.0   1.673 222222222222222
      32       1      14      14  1775.3  1775.3  3.7377 34.9713   262.4  3.5953 34.9719   263.6   13.77   17.86    0.00    1.19   1.063   0.512   0.039  2160.1  2311.6   1.590 222222222222222
      32       1      13      13  1924.5  1924.5  3.6571 34.9689   263.0  3.5018 34.9705   263.2   14.39   17.96    0.00    1.19   0.968   0.475   0.032  2160.1  2311.9   1.476 222222222222222
      32       1      12      12  2125.6  2125.6  3.5294 34.9666   263.0  3.3569 34.9667   263.8   15.50   18.00    0.00    1.20   0.778   0.387   0.027  2161.5  2312.5   1.265 222222222222222
      32       1      11      11  2375.1  2375.1  3.4013 34.9634   262.6  3.2065 34.9628   263.4   16.81   18.10    0.00    1.21   0.634   0.313   0.017  2162.3  2314.5   1.094 222222222222222
      32       1      10      10  2625.2  2625.2  3.1913 34.9546   262.5  2.9752 34.9551   263.6   18.75   18.20    0.00    1.21   0.506   0.252   0.017  2163.2  2316.7   0.932 222222222222222
      32       1       9       9  2874.9  2874.9  2.9662 34.9426   263.6  2.7292 34.9423   264.4   20.57   18.09    0.00    1.22   0.471   0.238   0.011  2163.4  2317.4   0.865 222222222222222
      32       1       8       8  3099.8  3099.8  2.7894 34.9317   264.9  2.5328 34.9329   266.1   21.89   18.09    0.00    1.22   0.501   0.251   0.015  2164.6  2318.6   0.886 222222222222222
      32       1       7       7  3301.0  3301.0  2.6752 34.9241   266.0  2.3999 34.9240   267.3   22.50   18.03    0.00    1.22   0.554   0.277   0.021  2165.4  2319.9   0.950 222222222222222
      32       1       6       6  3500.5  3500.5  2.5147 34.9137   266.9  2.2219 34.9146   268.9   24.13   18.08    0.00    1.22   0.606   0.302   0.018  2167.9  2324.8   1.042 222222222222222
      32       1       5       5  3699.5  3699.5  2.4461 34.9085   267.4  2.1332 34.9083   268.4   24.94   18.04    0.00    1.23   0.628   0.309   0.017  2168.5  2323.6   1.085 222222222222222
      32       1       4       4  3901.2  3901.2  2.4356 34.9064   267.3  2.1004 34.9061   268.6   25.66   18.13    0.00    1.23   0.634   0.321   0.022  2168.6  2324.1   1.074 222222222222222
      32       1       3       3  4126.1  4126.1  2.3714 34.9006   266.5  2.0122 34.8983   267.5   27.80   18.43    0.00    1.25   0.592   0.301   0.024  2170.8  2325.4   1.033 222222222222222
      32       1       2       2  4375.1  4375.1  2.3112 34.8941   265.3  1.9247 34.8926   265.8   30.75   18.88    0.00    1.28   0.518   0.271   0.024  2175.4  2328.9   0.931 222222222222262
      32       1       1       1  4593.2  4593.2  2.3015 34.8910   263.3  1.8891 34.8900   264.5   32.38   19.08    0.00    1.30   0.475   0.236   0.020  2176.4  2333.0   0.866 222222222222222
      33       1      36      36     3.1     3.1 29.7368 35.3446   151.8 29.7360 35.3431   193.9    0.84    0.00    0.00    0.00   1.618   1.017   0.129  1972.2  2330.2  -9.000 222222222222269
      33       1      35      35    25.3    25.3 29.1679 35.4471   196.9 29.1617 35.4624   194.6    0.83    0.00    0.00    0.00   1.624   1.014   0.126    -9.0    -9.0  -9.000 222222222222999
      33       1      34      34    75.0    75.0 27.6876 36.6202   205.2 27.6700 36.6239   206.8    0.92    0.00    0.00    0.01   1.771   1.094   0.129  2029.9    -9.0  -9.000 222222222222299
      33       1      33      33   125.5   125.5 24.9228 37.2591   191.5 24.8955 37.2532   191.9    0.52    0.26    0.06    0.02   1.885   1.159   0.158    -9.0    -9.0   0.667 222222222662992
      33       1      32      32   151.0   151.0 23.4535 37.2270   184.2 23.4219 37.2256   185.5    0.51    0.73    0.03    0.04   2.066   1.252   0.113  2107.6  2429.7  -9.000 222222222222229
      33       1      31      31   225.5   225.5 20.2921 36.8721   173.8 20.2495 36.8556   175.4    0.79    2.64    0.01    0.11   2.296   1.368   0.023    -9.0    -9.0  -9.000 222222222666999
      33       1      30      30   276.1   276.1 18.4571 36.5979   175.5 18.4083 36.5949   179.4    1.28    5.15    0.01    0.25   2.403   1.395   0.009  2122.5  2388.4  -9.000 222222222222229
      33       1      29      29   351.2   351.2 16.8217 36.3310   180.0 16.7634 36.3281   175.4    2.37    8.40    0.01    0.46   2.382   1.332   0.018    -9.0    -9.0  -9.000 222222222222999
      33       1      28      28   449.9   449.9 14.1856 35.8856   158.3 14.1190 35.8722   153.8    5.35   14.89    0.00    0.88   1.984   1.072   0.019  2158.5  2350.3  -9.000 222222222222229
      33       1      27      27   575.0   575.0 11.4421 35.4523   138.3 11.3679 35.4468   138.7    9.64   21.19    0.00    1.30   1.283   0.680   0.011    -9.0    -9.0  -9.000 222222222222999
      33       1      26      26   701.2   701.2  8.9539 35.1248   131.0  8.8757 35.1222   133.1   15.24   26.39    0.00    1.68   0.575   0.306   0.006  2197.7  2318.8  -9.000 222222222222229
      33       1      25      25   824.6   824.6  7.5811 35.0028   137.0  7.4968 35.0014   138.1   18.55   27.99    0.00    1.81   0.313   0.166   0.007    -9.0    -9.0  -9.000 222222222222999
      33       1      24      24   975.1   975.1  6.3875 34.9607   160.6  6.2956 34.9654   158.9   19.95   26.96    0.00    1.77   0.236   0.123   0.006  2201.4  2316.6  -9.000 222222222222229
      33       1      23      23  1124.4  1124.4  5.5065 35.0273   196.6  5.4066 35.0281   203.5   16.52   22.22    0.00    1.47   0.488   0.246   0.014    -9.0    -9.0  -9.000 222222222222999
      33       1      22      22  1275.6  1275.6  4.9375 35.0403   230.5  4.8282 35.0398   232.9   13.60   19.44    0.00    1.28   0.912   0.467   0.037  2171.1  2316.6  -9.000 222222222222229
      33       1      21      21  1425.4  1425.4  4.5138 35.0208   248.2  4.3947 35.0224   248.4   12.69   18.38    0.00    1.21   1.154   0.572   0.048    -9.0    -9.0  -9.000 222222222222999
      33       1      20      20  1575.0  1575.0  4.0813 34.9916   257.8  3.9532 34.9911   258.2   12.87   17.98    0.00    1.18   1.204   0.590   0.066  2161.9    -9.0  -9.000 222222222222299
      33       1      19      19  1723.9  1723.9  3.8300 34.9761   261.6  3.6912 34.9772   261.7   13.57   17.83    0.00    1.17   1.130   0.558   0.053    -9.0    -9.0  -9.000 222222222222999
      33       1      18      18  1899.4  1899.4  3.6810 34.9723   262.5  3.5278 34.9713   262.9   14.47   17.84    0.00    1.18   0.962   0.469   0.040    -9.0    -9.0  -9.000 222222222222999
      33       1      17      17  2125.0  2125.0  3.4482 34.9652   262.6  3.2770 34.9660   263.4   16.26   17.93    0.00    1.18   0.731   0.362   0.033    -9.0    -9.0  -9.000 222222222222999
      33       1      16      16  2374.6  2374.6  3.2589 34.9591   262.6  3.0665 34.9608   263.1   18.16   18.04    0.00    1.20   0.537   0.268   0.028    -9.0    -9.0  -9.000 222222222222999
      33       1      15      15  2625.6  2625.6  3.0642 34.9489   263.0  2.8506 34.9490   263.9   19.76   18.09    0.00    1.20   0.497   0.243   0.016    -9.0    -9.0  -9.000 222222222222999
      33       1      14      14  2874.8  2874.8  2.8997 34.9398   263.2  2.6640 34.9416   264.1   21.36   18.15    0.00    1.21   0.450   0.218   0.012    -9.0    -9.0  -9.000 222222222222999
      33       1      13      13  3125.0  3125.0  2.6929 34.9262   265.2  2.4358 34.9294   266.6   22.47   17.99    0.00    1.20   0.563   0.273   0.015    -9.0    -9.0  -9.000 222222222222999
      33       1      12      12  3374.0  3374.0  2.5157 34.9147   266.8  2.2364 34.9138   268.2   23.97   17.90    0.00    1.20   0.623   0.300   0.019    -9.0    -9.0  -9.000 222222222222999
      33       1      11      11  3625.2  3625.2  2.4273 34.9080   267.1  2.1231 34.9073   268.5   25.27   18.00    0.00    1.21   0.646   0.322   0.036    -9.0    -9.0  -9.000 222222222222999
      33       1      10      10  3870.6  3870.6  2.3708 34.9030   266.8  2.0408 34.9020   268.0   26.68   18.16    0.00    1.22   0.621   0.316   0.035    -9.0    -9.0  -9.000 222222222222999
      33       1       9       9  4124.9  4124.9  2.3252 34.8980   265.7  1.9675 34.8977   267.3   28.69   18.41    0.00    1.24   0.589   0.303   0.031    -9.0    -9.0  -9.000 222222222222999
      33       1       8       8  4374.7  4374.7  2.3128 34.8948   264.6  1.9262 34.8955   266.2   30.30   18.67    0.00    1.26   0.548   0.272   0.026    -9.0    -9.0  -9.000 222222222222999
      33       1       7       7  4624.6  4624.6  2.3062 34.8917   263.4  1.8899 34.8912   264.8   32.11   18.92    0.00    1.28   0.502   0.253   0.037    -9.0    -9.0  -9.000 222222222222999
      33       1       6       6  4875.2  4875.2  2.2958 34.8874   261.6  1.8489 34.8879   263.1   34.53   19.38    0.00    1.31   0.417   0.213   0.031    -9.0    -9.0  -9.000 222222222222999
      33       1       5       5  5123.9  5123.9  2.2675 34.8809   258.9  1.7903 34.8806   260.3   38.27   19.95    0.00    1.35   0.329   0.167   0.030    -9.0    -9.0  -9.000 222222222222999
      33       1       4       4  5374.9  5374.9  2.1118 34.8582   252.8  1.6079 34.8578   252.8   49.97   21.77    0.00    1.48   0.155   0.096   0.013    -9.0    -9.0  -9.000 222222222222999
      33       1       3       3  5624.6  5624.6  2.0018 34.8408   246.6  1.4694 34.8406   247.8   58.43   23.11    0.00    1.57   0.074   0.045   0.004    -9.0    -9.0  -9.000 222222222222999
      33       1       2       2  5874.5  5874.5  1.9914 34.8353   245.5  1.4262 34.8349   246.3   61.07   23.52    0.00    1.60   0.062   0.039   0.006    -9.0    -9.0  -9.000 222222222222999
      33       1       1       1  6002.3  6002.3  1.9986 34.8339   245.1  1.4158 34.8334   246.3   61.67   23.57    0.00    1.60   0.062   0.035   0.003    -9.0    -9.0  -9.000 222222222222999
      34       1      36      36     2.5     2.5 29.2562 35.2720   196.9 29.2555 35.2694   194.9    0.82    0.12    0.00    0.00   1.527   0.908   0.093  1970.4  2322.6   1.655 222222222222262
      34       1      35      35    24.7    24.7 29.1965 35.3616   197.2 29.1905 35.3516   195.2    0.71    0.11    0.00    0.00   1.772   1.487   0.159  1973.0  2329.7   1.714 222222222444224
      34       1      34      34    50.1    50.1 28.9554 36.5221   199.0 28.9433 36.5182   197.3    0.91    0.06    0.00    0.00   1.566   0.934   0.074  2019.9  2392.6   1.644 222222222222222
      34       1      33      33   101.1   101.1 26.0128 36.8936   207.2 25.9900 36.8899   208.9    0.61    0.01    0.00    0.00   1.804   1.112   0.073  2048.1  2412.0   1.097 222222222222222
      34       1      32      32   150.1   150.1 24.1842 37.2531   188.4 24.1522 37.2493   188.6    0.51    0.79    0.04    0.03   1.917   1.168   0.113  2098.5  2432.0   0.608 222222222222222
      34       1      31      31   201.1   201.1 21.1903 36.9828   177.0 21.1512 36.9798   177.7    0.51    1.74    0.01    0.06   2.121   1.265   0.039  2118.4  2413.0   0.201 222222222222222
      34       1      30      30   249.5   249.5 19.2796 36.7222   172.7 19.2341 36.7238   174.8    1.00    4.23    0.01    0.19   2.249   1.320   0.012  2125.0  2395.0   0.272 222222222222222
      34       1      29      29   300.6   300.6 17.9296 36.5072   169.7 17.8775 36.5062   167.1    1.90    7.52    0.01    0.39   2.244   1.290   0.011  2134.7  2382.8   0.297 222222222222222
      34       1      28      28   400.8   400.8 15.6847 36.1300   155.9 15.6212 36.1308   160.0    3.60   11.88    0.01    0.67   2.146   1.182   0.015  2148.0  2360.9   0.314 222222222222222
      34       1      27      27   500.9   500.9 13.1524 35.7195   146.9 13.0818 35.7183   144.8    6.71   17.62    0.00    1.04   1.681   0.884   0.013  2168.4  2341.4   0.272 222222222222222
      34       1      26      26   626.3   626.3 10.9050 35.3852   137.2 10.8263 35.3851   138.0   10.63   22.42    0.00    1.37   1.062   0.568   0.006  2183.1  2326.0   0.233 222222222222222
      34       1      25      25   751.4   751.4  8.8120 35.1067   132.5  8.7287 35.1063   133.0   15.67   26.90    0.00    1.70   0.530   0.285   0.004  2198.2  2317.5   0.193 222222222222222
      34       1      24      24   901.2   901.2  7.0586 34.9845   146.7  6.9696 34.9839   146.8   19.21   27.82    0.00    1.80   0.239   0.138   0.005  2200.0  2315.5   0.163 222222222222262
      34       1      23      23  1051.5  1051.5  6.0963 35.0138   183.5  5.9988 35.0140   182.1   17.79   24.40    0.00    1.58   0.397   0.213   0.007  2190.2  2318.3   0.425 222222222222222
      34       1      22      22  1200.8  1200.8  5.1602 35.0229   212.7  5.0560 35.0232   213.7   16.37   21.71    0.00    1.42   0.451   0.227   0.028  2180.0  2331.5   0.664 222222222222232
      34       1      21      21  1350.7  1350.7  4.6936 35.0284   236.7  4.5797 35.0289   238.7   13.85   19.43    0.00    1.26   0.705   0.363   0.021  2169.7  2312.7   1.132 222222222222222
      34       1      20      20  1500.5  1500.5  4.2714 35.0037   250.8  4.1480 35.0049   253.2   12.84   18.37    0.00    1.19   1.102   0.543   0.035  2162.9  2309.1   1.647 222222222222222
      34       1      19      19  1651.4  1651.4  3.9332 34.9822   259.0  3.7998 34.9835   260.3   13.24   18.02    0.00    1.17   1.109   0.558   0.042  2160.5  2308.8   1.689 222222222222222
